listen_id,usr_ref_id,trk_ref_id,timestamp,track_id,artist_name,Genre,length_in_ms,internal_db_id,user_id,User Age Group,subscription_tier,sys_user_hash
1298,161,101,2025-01-13 23:45:26,101,Artist_1,Pop,205999,897606,161,35-44,Free,usr_5577
1299,168,140,2025-03-09 22:32:07,140,Artist_40,Pop,222795,792440,168,35-44,Free,usr_4998
1300,160,145,2025-05-24 04:55:25,145,Artist_45,Rock,147192,844699,160,35-44,Free,usr_3436
1301,97,121,2025-03-03 08:43:24,121,Artist_21,Hip-Hop,298031,277804,97,55+,Premium,usr_1639
1302,2,140,2025-04-24 17:15:15,140,Artist_40,Pop,222795,792440,2,55+,Free,usr_2144
1303,33,115,2025-06-27 01:35:29,115,Artist_15,Jazz,188450,331915,33,45-54,Free,usr_6170
1304,158,128,2025-05-11 07:03:42,128,Artist_28,Classical,267851,617313,158,55+,Free,usr_4540
1305,161,148,2025-04-03 14:34:02,148,Artist_48,Hip-Hop,209780,348683,161,35-44,Free,usr_5577
1306,77,147,2025-02-22 03:52:00,147,Artist_47,Pop,204076,303196,77,18-24,Premium,usr_9358
1307,116,129,2025-01-13 19:41:58,129,Artist_29,Rock,275538,314532,116,55+,Free,usr_2953
1308,154,111,2025-03-12 04:18:02,111,Artist_11,Hip-Hop,271222,827627,154,18-24,Free,usr_1118
1309,150,134,2025-04-08 05:34:07,134,Artist_34,Electronic,283379,128295,150,45-54,Premium,usr_7777
1310,103,110,2025-04-26 21:02:50,110,Artist_10,Rock,287280,727438,103,45-54,Free,usr_9841
1311,194,145,2025-03-08 17:06:10,145,Artist_45,Rock,147192,844699,194,25-34,Premium,usr_9614
1312,166,149,2025-03-08 01:51:26,149,Artist_49,Pop,272617,334677,166,25-34,Free,usr_7985
1313,103,120,2025-06-09 19:27:33,120,Artist_20,Rock,292627,383821,103,45-54,Free,usr_9841
1314,90,120,2025-01-04 17:07:28,120,Artist_20,Rock,292627,383821,90,35-44,Free,usr_5324
1315,174,104,2025-06-09 16:38:57,104,Artist_4,Hip-Hop,190640,633636,174,45-54,Free,usr_2790
1316,122,147,2025-03-29 06:07:35,147,Artist_47,Pop,204076,303196,122,45-54,Free,usr_4391
1317,143,119,2025-01-24 18:09:05,119,Artist_19,Hip-Hop,134397,625830,143,45-54,Free,usr_5054
1318,106,136,2025-05-15 18:45:28,136,Artist_36,Electronic,125486,535564,106,55+,Free,usr_6758
1319,119,102,2025-02-17 05:12:28,102,Artist_2,Electronic,137955,450605,119,18-24,Free,usr_3738
1320,172,143,2025-03-12 08:01:10,143,Artist_43,Pop,238324,617923,172,18-24,Free,usr_2024
1321,49,132,2025-01-08 19:00:42,132,Artist_32,Jazz,179163,416837,49,25-34,Free,usr_4520
1322,104,108,2025-03-31 01:51:40,108,Artist_8,Pop,181476,189930,104,25-34,Free,usr_6320
1323,61,108,2025-06-28 09:10:07,108,Artist_8,Pop,181476,189930,61,25-34,Free,usr_6632
1324,195,103,2025-04-21 02:45:23,103,Artist_3,Hip-Hop,157841,989465,195,45-54,Premium,usr_6709
1325,123,134,2025-04-26 13:57:15,134,Artist_34,Electronic,283379,128295,123,55+,Free,usr_6487
1326,134,116,2025-02-26 06:04:48,116,Artist_16,Classical,272424,827952,134,55+,Free,usr_3456
1327,9,133,2025-01-31 12:36:42,133,Artist_33,Rock,171934,389106,9,35-44,Free,usr_8207
1328,6,123,2025-05-12 20:29:50,123,Artist_23,Rock,239180,139081,6,25-34,Free,usr_7457
1329,73,131,2025-03-31 16:01:32,131,Artist_31,Pop,286342,619332,73,55+,Premium,usr_8950
1330,103,100,2025-02-14 12:51:16,100,Artist_0,Pop,203042,645977,103,45-54,Free,usr_9841
1331,160,107,2025-04-02 11:21:12,107,Artist_7,Hip-Hop,283551,464778,160,35-44,Free,usr_3436
1332,41,144,2025-02-26 11:20:42,144,Artist_44,Jazz,180566,266981,41,45-54,Premium,usr_7089
1333,114,122,2025-02-14 09:16:26,122,Artist_22,Pop,251800,805703,114,35-44,Free,usr_7778
1334,8,146,2025-05-25 19:17:57,146,Artist_46,Electronic,121062,119870,8,35-44,Premium,usr_1755
1335,72,139,2025-03-25 01:56:50,139,Artist_39,Jazz,246020,585008,72,55+,Free,usr_1558
1336,178,111,2025-02-22 15:24:47,111,Artist_11,Hip-Hop,271222,827627,178,18-24,Free,usr_7472
1337,92,111,2025-02-12 14:08:57,111,Artist_11,Hip-Hop,271222,827627,92,18-24,Free,usr_8610
1338,62,145,2025-04-19 17:14:08,145,Artist_45,Rock,147192,844699,62,45-54,Free,usr_1695
1339,84,146,2025-01-14 05:05:46,146,Artist_46,Electronic,121062,119870,84,55+,Premium,usr_7355
1340,62,114,2025-03-02 14:22:11,114,Artist_14,Electronic,232856,313945,62,45-54,Free,usr_1695
1341,111,140,2025-02-19 18:22:28,140,Artist_40,Pop,222795,792440,111,18-24,Free,usr_6186
1342,127,118,2025-05-13 15:10:52,118,Artist_18,Electronic,230448,537477,127,55+,Premium,usr_2503
1343,7,125,2025-03-31 09:51:07,125,Artist_25,Rock,159954,455249,7,35-44,Free,usr_4825
1344,84,128,2025-05-27 23:27:24,128,Artist_28,Classical,267851,617313,84,55+,Premium,usr_7355
1345,132,121,2025-02-23 03:29:33,121,Artist_21,Hip-Hop,298031,277804,132,55+,Free,usr_3383
1346,134,139,2025-03-01 23:45:22,139,Artist_39,Jazz,246020,585008,134,55+,Free,usr_3456
1347,58,120,2025-06-21 20:25:53,120,Artist_20,Rock,292627,383821,58,25-34,Premium,usr_9310
1348,22,137,2025-01-18 06:48:36,137,Artist_37,Hip-Hop,259407,257504,22,55+,Free,usr_9024
1349,154,119,2025-01-26 15:15:22,119,Artist_19,Hip-Hop,134397,625830,154,18-24,Free,usr_1118
1350,127,128,2025-02-10 17:53:33,128,Artist_28,Classical,267851,617313,127,55+,Premium,usr_2503
1351,3,103,2025-05-02 11:03:24,103,Artist_3,Hip-Hop,157841,989465,3,35-44,Premium,usr_1874
1352,127,106,2025-01-09 15:02:56,106,Artist_6,Jazz,258429,174460,127,55+,Premium,usr_2503
1353,41,127,2025-01-23 21:36:59,127,Artist_27,Rock,199459,905497,41,45-54,Premium,usr_7089
1354,188,127,2025-06-19 16:25:00,127,Artist_27,Rock,199459,905497,188,18-24,Free,usr_3666
1355,106,103,2025-02-21 17:54:38,103,Artist_3,Hip-Hop,157841,989465,106,55+,Free,usr_6758
1356,14,121,2025-01-21 12:21:30,121,Artist_21,Hip-Hop,298031,277804,14,25-34,Free,usr_2230
1357,12,111,2025-05-13 14:09:07,111,Artist_11,Hip-Hop,271222,827627,12,35-44,Premium,usr_5232
1358,87,144,2025-02-24 00:32:35,144,Artist_44,Jazz,180566,266981,87,18-24,Free,usr_9681
1359,12,102,2025-03-27 08:21:26,102,Artist_2,Electronic,137955,450605,12,35-44,Premium,usr_5232
1360,141,121,2025-05-26 05:53:35,121,Artist_21,Hip-Hop,298031,277804,141,18-24,Free,usr_6350
1361,25,143,2025-03-24 09:40:34,143,Artist_43,Pop,238324,617923,25,18-24,Free,usr_2036
1362,45,101,2025-03-04 20:25:35,101,Artist_1,Pop,205999,897606,45,25-34,Free,usr_2639
1363,122,123,2025-01-16 16:04:05,123,Artist_23,Rock,239180,139081,122,45-54,Free,usr_4391
1364,147,133,2025-01-22 02:17:28,133,Artist_33,Rock,171934,389106,147,45-54,Free,usr_8776
1365,55,126,2025-04-24 00:59:08,126,Artist_26,Rock,298352,319930,55,35-44,Free,usr_8276
1366,100,140,2025-05-31 00:08:26,140,Artist_40,Pop,222795,792440,100,18-24,Free,usr_8738
1367,173,100,2025-01-23 16:40:25,100,Artist_0,Pop,203042,645977,173,25-34,Free,usr_6438
1368,136,107,2025-03-01 10:18:38,107,Artist_7,Hip-Hop,283551,464778,136,35-44,Free,usr_2786
1369,119,122,2025-06-23 11:47:59,122,Artist_22,Pop,251800,805703,119,18-24,Free,usr_3738
1370,53,137,2025-05-14 10:29:05,137,Artist_37,Hip-Hop,259407,257504,53,45-54,Free,usr_7712
1371,183,105,2025-05-03 21:28:24,105,Artist_5,Electronic,285983,138102,183,18-24,Free,usr_3839
1372,32,121,2025-04-04 17:14:41,121,Artist_21,Hip-Hop,298031,277804,32,45-54,Premium,usr_1040
1373,51,124,2025-02-26 02:06:11,124,Artist_24,Electronic,186234,818216,51,45-54,Free,usr_3428
1374,44,117,2025-04-19 05:02:40,117,Artist_17,Rock,231888,308124,44,25-34,Free,usr_1982
1375,82,116,2025-02-09 13:13:20,116,Artist_16,Classical,272424,827952,82,18-24,Premium,usr_8395
1376,198,111,2025-01-01 01:33:33,111,Artist_11,Hip-Hop,271222,827627,198,18-24,Premium,usr_5062
1377,146,105,2025-04-12 03:51:52,105,Artist_5,Electronic,285983,138102,146,45-54,Premium,usr_6533
1378,150,125,2025-03-25 03:37:04,125,Artist_25,Rock,159954,455249,150,45-54,Premium,usr_7777
1379,37,126,2025-01-18 18:50:52,126,Artist_26,Rock,298352,319930,37,35-44,Premium,usr_8906
1380,96,107,2025-03-21 04:50:14,107,Artist_7,Hip-Hop,283551,464778,96,35-44,Premium,usr_3625
1381,56,118,2025-06-29 16:15:04,118,Artist_18,Electronic,230448,537477,56,18-24,Free,usr_1997
1382,105,141,2025-01-27 20:26:57,141,Artist_41,Electronic,262202,494540,105,18-24,Premium,usr_8813
1383,59,100,2025-01-12 14:23:49,100,Artist_0,Pop,203042,645977,59,45-54,Premium,usr_3043
1384,131,128,2025-05-30 20:05:03,128,Artist_28,Classical,267851,617313,131,35-44,Free,usr_4710
1385,156,144,2025-05-10 02:54:55,144,Artist_44,Jazz,180566,266981,156,18-24,Free,usr_9189
1386,35,148,2025-02-12 23:52:05,148,Artist_48,Hip-Hop,209780,348683,35,35-44,Premium,usr_1732
1387,189,134,2025-05-28 06:56:04,134,Artist_34,Electronic,283379,128295,189,18-24,Premium,usr_4874
1388,93,139,2025-03-31 07:18:46,139,Artist_39,Jazz,246020,585008,93,35-44,Free,usr_6302
1389,182,113,2025-05-28 09:42:35,113,Artist_13,Electronic,294358,254697,182,35-44,Free,usr_3772
1390,191,134,2025-04-01 09:45:35,134,Artist_34,Electronic,283379,128295,191,25-34,Free,usr_6856
1391,97,147,2025-01-20 13:26:35,147,Artist_47,Pop,204076,303196,97,55+,Premium,usr_1639
1392,135,144,2025-05-30 14:05:20,144,Artist_44,Jazz,180566,266981,135,35-44,Premium,usr_5057
1393,76,119,2025-06-16 21:47:44,119,Artist_19,Hip-Hop,134397,625830,76,25-34,Free,usr_4531
1394,49,148,2025-05-18 15:53:28,148,Artist_48,Hip-Hop,209780,348683,49,25-34,Free,usr_4520
1395,94,112,2025-06-01 19:38:33,112,Artist_12,Jazz,191180,279208,94,35-44,Free,usr_1120
1396,159,137,2025-04-13 23:56:17,137,Artist_37,Hip-Hop,259407,257504,159,18-24,Free,usr_7631
1397,186,148,2025-04-07 11:18:23,148,Artist_48,Hip-Hop,209780,348683,186,45-54,Premium,usr_7944
1398,189,145,2025-03-16 11:43:49,145,Artist_45,Rock,147192,844699,189,18-24,Premium,usr_4874
1399,24,148,2025-03-05 08:50:53,148,Artist_48,Hip-Hop,209780,348683,24,18-24,Free,usr_3240
1400,148,107,2025-05-22 12:22:35,107,Artist_7,Hip-Hop,283551,464778,148,35-44,Free,usr_9162
1401,37,142,2025-06-26 02:52:46,142,Artist_42,Electronic,207508,977699,37,35-44,Premium,usr_8906
1402,4,119,2025-01-06 12:12:46,119,Artist_19,Hip-Hop,134397,625830,4,55+,Premium,usr_1703
1403,108,132,2025-06-19 14:13:02,132,Artist_32,Jazz,179163,416837,108,45-54,Free,usr_8905
1404,126,125,2025-02-21 09:31:44,125,Artist_25,Rock,159954,455249,126,45-54,Free,usr_3067
1405,20,138,2025-01-12 05:22:36,138,Artist_38,Electronic,206900,338067,20,45-54,Premium,usr_9604
1406,188,120,2025-02-07 04:27:42,120,Artist_20,Rock,292627,383821,188,18-24,Free,usr_3666
1407,152,148,2025-03-27 03:35:19,148,Artist_48,Hip-Hop,209780,348683,152,18-24,Free,usr_8725
1408,50,141,2025-01-19 06:08:14,141,Artist_41,Electronic,262202,494540,50,45-54,Free,usr_6332
1409,177,142,2025-02-02 13:10:18,142,Artist_42,Electronic,207508,977699,177,35-44,Free,usr_5137
1410,179,140,2025-06-06 23:40:16,140,Artist_40,Pop,222795,792440,179,55+,Premium,usr_2245
1411,96,108,2025-03-05 15:54:04,108,Artist_8,Pop,181476,189930,96,35-44,Premium,usr_3625
1412,105,123,2025-06-19 19:38:05,123,Artist_23,Rock,239180,139081,105,18-24,Premium,usr_8813
1413,164,136,2025-03-03 05:36:01,136,Artist_36,Electronic,125486,535564,164,18-24,Free,usr_2539
1414,117,148,2025-01-21 06:03:34,148,Artist_48,Hip-Hop,209780,348683,117,25-34,Free,usr_7930
1415,98,140,2025-02-02 04:49:03,140,Artist_40,Pop,222795,792440,98,25-34,Free,usr_9482
1416,66,116,2025-03-11 07:20:41,116,Artist_16,Classical,272424,827952,66,45-54,Premium,usr_1811
1417,79,123,2025-05-09 21:51:42,123,Artist_23,Rock,239180,139081,79,45-54,Premium,usr_2751
1418,162,120,2025-04-21 02:36:15,120,Artist_20,Rock,292627,383821,162,18-24,Premium,usr_8989
1419,164,138,2025-01-02 02:36:48,138,Artist_38,Electronic,206900,338067,164,18-24,Free,usr_2539
1420,6,140,2025-06-04 09:19:58,140,Artist_40,Pop,222795,792440,6,25-34,Free,usr_7457
1421,39,138,2025-02-02 00:26:24,138,Artist_38,Electronic,206900,338067,39,18-24,Premium,usr_8634
1422,170,112,2025-02-09 01:19:22,112,Artist_12,Jazz,191180,279208,170,45-54,Free,usr_6007
1423,115,110,2025-01-27 01:29:30,110,Artist_10,Rock,287280,727438,115,18-24,Free,usr_9661
1424,186,145,2025-05-26 19:16:46,145,Artist_45,Rock,147192,844699,186,45-54,Premium,usr_7944
1425,125,118,2025-05-03 02:53:27,118,Artist_18,Electronic,230448,537477,125,18-24,Free,usr_3786
1426,12,110,2025-05-17 01:09:44,110,Artist_10,Rock,287280,727438,12,35-44,Premium,usr_5232
1427,131,112,2025-04-30 07:41:18,112,Artist_12,Jazz,191180,279208,131,35-44,Free,usr_4710
1428,18,145,2025-01-17 08:54:10,145,Artist_45,Rock,147192,844699,18,55+,Premium,usr_4111
1429,40,144,2025-02-23 15:53:15,144,Artist_44,Jazz,180566,266981,40,25-34,Premium,usr_2733
1430,21,100,2025-04-17 14:22:02,100,Artist_0,Pop,203042,645977,21,25-34,Free,usr_5554
1431,143,139,2025-02-21 02:46:19,139,Artist_39,Jazz,246020,585008,143,45-54,Free,usr_5054
1432,99,143,2025-05-28 15:47:38,143,Artist_43,Pop,238324,617923,99,25-34,Free,usr_9169
1433,26,118,2025-02-25 03:24:09,118,Artist_18,Electronic,230448,537477,26,35-44,Premium,usr_7589
1434,8,111,2025-04-16 18:24:33,111,Artist_11,Hip-Hop,271222,827627,8,35-44,Premium,usr_1755
1435,100,107,2025-02-26 17:42:42,107,Artist_7,Hip-Hop,283551,464778,100,18-24,Free,usr_8738
1436,87,107,2025-04-27 15:06:10,107,Artist_7,Hip-Hop,283551,464778,87,18-24,Free,usr_9681
1437,42,144,2025-02-12 18:19:17,144,Artist_44,Jazz,180566,266981,42,18-24,Premium,usr_6892
1438,172,111,2025-06-17 05:34:03,111,Artist_11,Hip-Hop,271222,827627,172,18-24,Free,usr_2024
1439,14,147,2025-06-27 14:32:18,147,Artist_47,Pop,204076,303196,14,25-34,Free,usr_2230
1440,78,132,2025-01-26 22:32:04,132,Artist_32,Jazz,179163,416837,78,45-54,Free,usr_4849
1441,2,144,2025-06-22 21:38:00,144,Artist_44,Jazz,180566,266981,2,55+,Free,usr_2144
1442,119,125,2025-06-20 16:10:19,125,Artist_25,Rock,159954,455249,119,18-24,Free,usr_3738
1443,37,138,2025-06-03 01:39:35,138,Artist_38,Electronic,206900,338067,37,35-44,Premium,usr_8906
1444,69,127,2025-01-18 20:08:55,127,Artist_27,Rock,199459,905497,69,45-54,Free,usr_7933
1445,166,104,2025-04-13 05:48:50,104,Artist_4,Hip-Hop,190640,633636,166,25-34,Free,usr_7985
1446,41,107,2025-02-09 18:19:12,107,Artist_7,Hip-Hop,283551,464778,41,45-54,Premium,usr_7089
1447,62,124,2025-05-25 11:10:56,124,Artist_24,Electronic,186234,818216,62,45-54,Free,usr_1695
1448,60,126,2025-04-18 00:31:40,126,Artist_26,Rock,298352,319930,60,25-34,Free,usr_1485
1449,125,145,2025-01-20 23:47:11,145,Artist_45,Rock,147192,844699,125,18-24,Free,usr_3786
1450,111,122,2025-06-09 17:39:29,122,Artist_22,Pop,251800,805703,111,18-24,Free,usr_6186
1451,14,129,2025-02-10 15:24:34,129,Artist_29,Rock,275538,314532,14,25-34,Free,usr_2230
1452,84,144,2025-02-04 12:17:53,144,Artist_44,Jazz,180566,266981,84,55+,Premium,usr_7355
1453,130,146,2025-03-14 16:42:30,146,Artist_46,Electronic,121062,119870,130,55+,Free,usr_1021
1454,70,122,2025-06-27 06:32:34,122,Artist_22,Pop,251800,805703,70,45-54,Free,usr_8092
1455,145,148,2025-05-30 12:50:39,148,Artist_48,Hip-Hop,209780,348683,145,45-54,Premium,usr_8604
1456,123,146,2025-04-23 02:43:58,146,Artist_46,Electronic,121062,119870,123,55+,Free,usr_6487
1457,89,119,2025-05-12 11:54:46,119,Artist_19,Hip-Hop,134397,625830,89,45-54,Free,usr_8108
1458,28,117,2025-03-12 23:12:05,117,Artist_17,Rock,231888,308124,28,25-34,Free,usr_1655
1459,66,117,2025-01-27 09:01:05,117,Artist_17,Rock,231888,308124,66,45-54,Premium,usr_1811
1460,163,101,2025-06-01 05:28:25,101,Artist_1,Pop,205999,897606,163,55+,Free,usr_3496
1461,5,103,2025-04-15 11:51:24,103,Artist_3,Hip-Hop,157841,989465,5,55+,Free,usr_3886
1462,193,129,2025-06-23 03:46:45,129,Artist_29,Rock,275538,314532,193,45-54,Free,usr_8338
1463,168,132,2025-06-08 15:36:27,132,Artist_32,Jazz,179163,416837,168,35-44,Free,usr_4998
1464,184,135,2025-06-02 15:36:30,135,Artist_35,Rock,174098,113807,184,25-34,Free,usr_8467
1465,164,117,2025-04-03 12:57:10,117,Artist_17,Rock,231888,308124,164,18-24,Free,usr_2539
1466,45,136,2025-03-25 23:46:57,136,Artist_36,Electronic,125486,535564,45,25-34,Free,usr_2639
1467,151,118,2025-03-09 21:01:27,118,Artist_18,Electronic,230448,537477,151,18-24,Free,usr_8457
1468,47,146,2025-01-31 02:15:15,146,Artist_46,Electronic,121062,119870,47,25-34,Premium,usr_5636
1469,31,127,2025-03-11 14:07:35,127,Artist_27,Rock,199459,905497,31,35-44,Free,usr_2835
1470,139,139,2025-05-14 16:04:57,139,Artist_39,Jazz,246020,585008,139,25-34,Premium,usr_7260
1471,10,119,2025-06-13 01:59:42,119,Artist_19,Hip-Hop,134397,625830,10,55+,Free,usr_7265
1472,195,148,2025-04-17 11:23:24,148,Artist_48,Hip-Hop,209780,348683,195,45-54,Premium,usr_6709
1473,118,132,2025-05-08 17:44:43,132,Artist_32,Jazz,179163,416837,118,35-44,Free,usr_1145
1474,14,111,2025-01-13 19:57:42,111,Artist_11,Hip-Hop,271222,827627,14,25-34,Free,usr_2230
1475,80,114,2025-01-12 01:17:55,114,Artist_14,Electronic,232856,313945,80,45-54,Free,usr_8529
1476,93,140,2025-06-23 20:01:20,140,Artist_40,Pop,222795,792440,93,35-44,Free,usr_6302
1477,10,138,2025-01-09 01:12:32,138,Artist_38,Electronic,206900,338067,10,55+,Free,usr_7265
1478,76,101,2025-06-28 09:27:40,101,Artist_1,Pop,205999,897606,76,25-34,Free,usr_4531
1479,94,128,2025-02-09 17:33:50,128,Artist_28,Classical,267851,617313,94,35-44,Free,usr_1120
1480,105,140,2025-04-07 07:28:01,140,Artist_40,Pop,222795,792440,105,18-24,Premium,usr_8813
1481,1,109,2025-01-13 07:38:46,109,Artist_9,Pop,164811,631089,1,45-54,Premium,usr_1392
1482,133,101,2025-03-13 13:48:12,101,Artist_1,Pop,205999,897606,133,45-54,Free,usr_2037
1483,20,110,2025-06-20 06:58:09,110,Artist_10,Rock,287280,727438,20,45-54,Premium,usr_9604
1484,8,112,2025-05-26 16:28:45,112,Artist_12,Jazz,191180,279208,8,35-44,Premium,usr_1755
1485,171,109,2025-01-01 02:09:14,109,Artist_9,Pop,164811,631089,171,18-24,Free,usr_2787
1486,1,113,2025-04-12 13:00:09,113,Artist_13,Electronic,294358,254697,1,45-54,Premium,usr_1392
1487,57,117,2025-01-24 07:36:55,117,Artist_17,Rock,231888,308124,57,45-54,Free,usr_6839
1488,64,108,2025-02-02 04:34:08,108,Artist_8,Pop,181476,189930,64,25-34,Free,usr_6117
1489,118,138,2025-01-07 12:41:41,138,Artist_38,Electronic,206900,338067,118,35-44,Free,usr_1145
1490,28,127,2025-02-08 09:57:41,127,Artist_27,Rock,199459,905497,28,25-34,Free,usr_1655
1491,121,102,2025-03-06 14:50:04,102,Artist_2,Electronic,137955,450605,121,25-34,Free,usr_9472
1492,107,119,2025-03-08 06:57:40,119,Artist_19,Hip-Hop,134397,625830,107,35-44,Premium,usr_7405
1493,165,105,2025-05-10 16:53:52,105,Artist_5,Electronic,285983,138102,165,35-44,Free,usr_1403
1494,175,126,2025-06-15 07:30:32,126,Artist_26,Rock,298352,319930,175,45-54,Free,usr_6803
1495,165,101,2025-05-22 13:18:12,101,Artist_1,Pop,205999,897606,165,35-44,Free,usr_1403
1496,49,128,2025-06-13 22:29:31,128,Artist_28,Classical,267851,617313,49,25-34,Free,usr_4520
1497,120,137,2025-04-26 02:20:18,137,Artist_37,Hip-Hop,259407,257504,120,25-34,Premium,usr_1888
1498,44,102,2025-02-10 11:10:20,102,Artist_2,Electronic,137955,450605,44,25-34,Free,usr_1982
1499,56,115,2025-02-10 01:15:18,115,Artist_15,Jazz,188450,331915,56,18-24,Free,usr_1997
1500,156,129,2025-05-10 23:01:51,129,Artist_29,Rock,275538,314532,156,18-24,Free,usr_9189
